0 0 0 
0.01 0 0 
0.02 5.00852e-05 2.7641e-05 
0.03 0.000200203 0.000110738 
0.04 0.000450142 0.000249623 
0.05 0.000799678 0.000444519 
0.06 0.00124858 0.000695543 
0.07 0.00179661 0.00100271 
0.08 0.0024435 0.00136595 
0.09 0.00318901 0.00178509 
0.1 0.00403286 0.00225989 
0.11 0.00497478 0.00279004 
0.12 0.00601446 0.00337517 
0.13 0.00715162 0.00401486 
0.14 0.00838594 0.00470864 
0.15 0.00971712 0.00545603 
0.16 0.0111448 0.00625653 
0.17 0.0126687 0.00710961 
0.18 0.0142884 0.00801475 
0.19 0.0160037 0.00897143 
0.2 0.017814 0.00997914 
0.21 0.0197192 0.0110374 
0.22 0.0217187 0.0121457 
0.23 0.0238122 0.0133035 
0.24 0.0259993 0.0145104 
0.25 0.0282796 0.0157661 
0.26 0.0306528 0.0170699 
0.27 0.0331183 0.0184215 
0.28 0.0356757 0.0198206 
0.29 0.0383247 0.0212666 
0.3 0.0410647 0.0227592 
0.31 0.0438953 0.0242981 
0.32 0.0468161 0.0258827 
0.33 0.0498266 0.0275127 
0.34 0.0529263 0.0291876 
0.35 0.0561148 0.0309072 
0.36 0.0593914 0.0326709 
0.37 0.0627559 0.0344783 
0.38 0.0662075 0.036329 
0.39 0.0697459 0.0382226 
0.4 0.0733704 0.0401586 
0.41 0.0770806 0.0421365 
0.42 0.080876 0.044156 
0.43 0.0847559 0.0462165 
0.44 0.0887199 0.0483177 
0.45 0.0927673 0.050459 
0.46 0.0968975 0.05264 
0.47 0.10111 0.0548602 
0.48 0.105404 0.0571192 
0.49 0.10978 0.0594164 
0.5 0.114236 0.0617515 
0.51 0.118772 0.0641239 
0.52 0.123387 0.0665331 
0.53 0.128081 0.0689787 
0.54 0.132853 0.0714603 
0.55 0.137702 0.0739772 
0.56 0.142628 0.0765291 
0.57 0.14763 0.0791154 
0.58 0.152708 0.0817356 
0.59 0.15786 0.0843893 
0.6 0.163086 0.0870759 
0.61 0.168386 0.0897949 
0.62 0.173759 0.0925459 
0.63 0.179203 0.0953283 
0.64 0.184719 0.0981417 
0.65 0.190305 0.100985 
0.66 0.195962 0.103859 
0.67 0.201687 0.106762 
0.68 0.207481 0.109694 
0.69 0.213342 0.112655 
0.7 0.219271 0.115643 
0.71 0.225265 0.118658 
0.72 0.231325 0.121701 
0.73 0.23745 0.12477 
0.74 0.243638 0.127865 
0.75 0.24989 0.130985 
0.76 0.256203 0.13413 
0.77 0.262579 0.137299 
0.78 0.269015 0.140492 
0.79 0.275511 0.143708 
0.8 0.282066 0.146947 
0.81 0.288679 0.150209 
0.82 0.29535 0.153492 
0.83 0.302077 0.156796 
0.84 0.308861 0.160121 
0.85 0.315699 0.163467 
0.86 0.322592 0.166831 
0.87 0.329537 0.170215 
0.88 0.336536 0.173618 
0.89 0.343586 0.177038 
0.9 0.350686 0.180477 
0.91 0.357837 0.183932 
0.92 0.365037 0.187403 
0.93 0.372284 0.19089 
0.94 0.37958 0.194393 
0.95 0.386921 0.197911 
0.96 0.394308 0.201443 
0.97 0.40174 0.204988 
0.98 0.409215 0.208547 
0.99 0.416734 0.212118 
1 0.424294 0.215702 
1.01 0.431895 0.219296 
1.02 0.439537 0.222902 
1.03 0.447217 0.226518 
1.04 0.454936 0.230144 
1.05 0.462693 0.23378 
1.06 0.470485 0.237423 
1.07 0.478314 0.241075 
1.08 0.486177 0.244735 
1.09 0.494073 0.248402 
1.1 0.502002 0.252074 
1.11 0.509963 0.255753 
1.12 0.517955 0.259437 
1.13 0.525977 0.263126 
1.14 0.534027 0.266819 
1.15 0.542105 0.270515 
1.16 0.550211 0.274214 
1.17 0.558342 0.277916 
1.18 0.566498 0.281619 
1.19 0.574678 0.285324 
1.2 0.582881 0.289029 
1.21 0.591106 0.292734 
1.22 0.599352 0.296439 
1.23 0.607617 0.300143 
1.24 0.615902 0.303845 
1.25 0.624205 0.307544 
1.26 0.632524 0.311241 
1.27 0.64086 0.314934 
1.28 0.64921 0.318623 
1.29 0.657574 0.322308 
1.3 0.665951 0.325987 
1.31 0.674339 0.329661 
1.32 0.682738 0.333328 
1.33 0.691147 0.336988 
1.34 0.699564 0.34064 
1.35 0.707989 0.344284 
1.36 0.71642 0.34792 
1.37 0.724856 0.351546 
1.38 0.733297 0.355162 
1.39 0.741741 0.358768 
1.4 0.750187 0.362362 
1.41 0.758634 0.365945 
1.42 0.767081 0.369516 
1.43 0.775527 0.373073 
1.44 0.783971 0.376617 
1.45 0.792412 0.380147 
1.46 0.800848 0.383663 
1.47 0.809278 0.387163 
1.48 0.817702 0.390647 
1.49 0.826118 0.394114 
1.5 0.834526 0.397565 
1.51 0.842923 0.400998 
1.52 0.85131 0.404413 
1.53 0.859684 0.407809 
1.54 0.868045 0.411185 
1.55 0.876392 0.414542 
1.56 0.884723 0.417878 
1.57 0.893038 0.421193 
1.58 0.901335 0.424486 
1.59 0.909614 0.427757 
1.6 0.917872 0.431005 
1.61 0.926109 0.434229 
1.62 0.934325 0.43743 
1.63 0.942517 0.440606 
1.64 0.950684 0.443756 
1.65 0.958826 0.446881 
1.66 0.966942 0.44998 
1.67 0.97503 0.453052 
1.68 0.983089 0.456096 
1.69 0.991118 0.459112 
1.7 0.999116 0.4621 
1.71 1.00708 0.465059 
1.72 1.01501 0.467988 
1.73 1.02291 0.470886 
1.74 1.03078 0.473754 
1.75 1.0386 0.476591 
1.76 1.04639 0.479396 
1.77 1.05414 0.482169 
1.78 1.06185 0.484909 
1.79 1.06952 0.487616 
1.8 1.07715 0.490289 
1.81 1.08473 0.492927 
1.82 1.09227 0.495531 
1.83 1.09977 0.4981 
1.84 1.10722 0.500632 
1.85 1.11462 0.503129 
1.86 1.12197 0.505588 
1.87 1.12928 0.508011 
1.88 1.13653 0.510396 
1.89 1.14374 0.512742 
1.9 1.15089 0.515051 
1.91 1.15798 0.51732 
1.92 1.16503 0.51955 
1.93 1.17201 0.52174 
1.94 1.17894 0.523891 
1.95 1.18582 0.526 
1.96 1.19263 0.528069 
1.97 1.19939 0.530097 
1.98 1.20608 0.532083 
1.99 1.21272 0.534027 
2 1.21929 0.535928 
2.01 1.2258 0.537788 
2.02 1.23224 0.539604 
2.03 1.23862 0.541377 
2.04 1.24493 0.543106 
2.05 1.25118 0.544792 
2.06 1.25736 0.546434 
2.07 1.26347 0.548032 
2.08 1.26951 0.549585 
2.09 1.27548 0.551094 
2.1 1.28138 0.552558 
2.11 1.2872 0.553976 
2.12 1.29296 0.55535 
2.13 1.29864 0.556678 
2.14 1.30424 0.557961 
2.15 1.30977 0.559198 
2.16 1.31522 0.560389 
2.17 1.3206 0.561535 
2.18 1.3259 0.562634 
2.19 1.33112 0.563688 
2.2 1.33626 0.564695 
2.21 1.34132 0.565657 
2.22 1.3463 0.566572 
2.23 1.3512 0.567442 
2.24 1.35601 0.568265 
2.25 1.36075 0.569042 
2.26 1.3654 0.569773 
2.27 1.36996 0.570459 
2.28 1.37444 0.571098 
2.29 1.37884 0.571692 
2.3 1.38315 0.57224 
2.31 1.38737 0.572743 
2.32 1.39151 0.5732 
2.33 1.39556 0.573612 
2.34 1.39952 0.573979 
2.35 1.40339 0.574301 
2.36 1.40718 0.574579 
2.37 1.41087 0.574812 
2.38 1.41448 0.575001 
2.39 1.41799 0.575147 
2.4 1.42141 0.575249 
2.41 1.42474 0.575307 
2.42 1.42798 0.575323 
2.43 1.43113 0.575296 
2.44 1.43419 0.575227 
2.45 1.43715 0.575116 
2.46 1.44002 0.574964 
2.47 1.4428 0.574771 
2.48 1.44548 0.574537 
2.49 1.44807 0.574264 
