    -0.07133964268969283      -0.1217884374401555       0.1459460673240812      -0.1507821089617184      -0.1452772266947661       0.1355486377011924       0.1247939129929497       -0.114432440670459       0.1049911214808744      0.09659286924249695      0.08919352325981356      0.08268967254529261     -0.07696537235986659      0.07191098656950146     -0.06742964328240693     -0.06343838154658044      0.05986718492795375     -0.05665731996095711       0.0537595857386589     -0.05113271270836439      0.04874198473856023      0.04655808856543358     -0.04455616775873272      0.04271505059528909     -0.04101662163330346     -0.03944531024971552      -0.0379876736567487      0.03663205599330952     -0.03536830864427336     -0.03418755990137393     -0.03308202448218366     -0.03204484534666506      0.03106996177824948     -0.03015199890541636      -0.0292861747956923     -0.02846822201036924      0.02769432110767821     -0.02696104405854176      0.02626530591859834     -0.02560432340378896 
    -0.07205280471671095      -0.1230046268569931       0.1474008033308553      -0.1522809836880668      -0.1467161515088583       0.1368850577689521       0.1260174472620492      -0.1155469969380796       0.1060059177072132      0.09751836792678259      0.09003974901819287      0.08346561462947581      -0.0776788574402187      0.07256874133639664      -0.0680374222014478     -0.06400110630929062      0.06038907429938679     -0.05714200300052667      0.05421019747755448     -0.05155197376794523      0.04913226712369106      0.04692146991128185     -0.04489447608190843      0.04302990129395055     -0.04130944817817677     -0.03971738973992135      -0.0382401481887637      0.03686595060677372     -0.03558454645931846     -0.03438697494288839     -0.03326537259119695     -0.03221281350317394      0.03122317609920221     -0.03029103153317433     -0.02941154985341702     -0.02858042076956789      0.02779378648788882     -0.02704818455871812      0.02634049906310191     -0.02566791877232983 
    -0.07276546923979292      -0.1242173515049834       0.1488459466834204      -0.1537617370616599       -0.148127058202361       0.1381829236271875       0.1271916512515381      -0.1166013985364959       0.1069497698102499      0.09836219933319035       0.0907936584752006      0.08413866331434178     -0.07827893795088227      0.07310263931145523     -0.06851094429883885     -0.06441922034162717      0.06075603989004925     -0.05746148559072466       0.0544853647111371      -0.0517855757228295      0.04932670262631029      0.04707884122204375     -0.04501663401397828      0.04311848252109354     -0.04136590618359311     -0.03974302058847057      -0.0382361120780939        0.036833289966944     -0.03552420122049158     -0.03429979547045242     -0.03315213069179987     -0.03207421182862349      0.03105985621418082     -0.03010358086385462     -0.02920050769494647     -0.02834628349886105      0.02753701210275383     -0.02676919664371028      0.02603969026574259     -0.02534565385961383 
    -0.07347763133819456       -0.125426577224349       0.1502814033337101       -0.155224192873666      -0.1495096773369517       0.1394418697269257       0.1283160653122773      -0.1175950965359993       0.1078220461199657      0.09912365679060425      0.09145447865963878      0.08470798888974677     -0.07876473782500568      0.07351176926362731     -0.06884927518333314     -0.06469177891342667      0.06096714027639163     -0.05761484409106368      0.05458419689516628     -0.05183267727972381      0.04932451620408264      0.04702951155454756     -0.04492205340942614      0.04298032847905576     -0.04118567260247987      -0.0395220437545042     -0.03797559239851836      0.03653431022303142     -0.03518774196483476     -0.03392674807192687     -0.03274330843496737      -0.0316303593972375      0.03058165782694681     -0.02959166728136185     -0.02865546227723959     -0.02776864746133326      0.02692728909242565     -0.02612785673714309      0.02536717347295067     -0.02464237320449757 
    -0.07418928609464102      -0.1266322699538707       0.1517070798640571      -0.1566681770926539      -0.1508637448763307       0.1406615414810953       0.1293902492856931      -0.1185275736096482        0.108622162868215      0.09980210261241083      0.09202153204323867      0.08517288951165637     -0.07913554783581206       0.0737954329098458     -0.06905174723367452     -0.06481816617761477      0.06102183389571531     -0.05760163513428723      0.05450637417167233     -0.05169310880724055      0.04912571657233823      0.04677369749208889     -0.04461118963907726      0.04261616564038714     -0.04076977871339873     -0.03905583041173104     -0.03746033668694745      0.03597117311561416     -0.03457778384239717     -0.03327094187040367     -0.03204255083012358     -0.03088548035928782      0.02979342881544543     -0.02876080830113831     -0.02778264797635059     -0.02685451241998984      0.02597243242598814     -0.02513284611531769      0.02433254864027084     -0.02356864907323311 
     -0.0749004285953604      -0.1278343957318453        0.153122883493271      -0.1580935178853003      -0.1521890022366461       0.1418415953643977       0.1304137826760761      -0.1193983443025944       0.1093495845794083       0.1003969686305341      0.09249423723531822      0.08553279206735157     -0.07939082663201048      0.07395314610682055     -0.06911796091600265     -0.06479809656171193      0.06091998043551623      -0.0574218969081632      0.05425214840414055     -0.05136737294680566       0.0487310961693354       0.0463125221935121     -0.04408553939765798      0.04202790892774672     -0.04012060421967432     -0.03834727344021608     -0.03669380122114181      0.03514795034640661      -0.0336990677898226     -0.03233784261155762     -0.03105610574668161     -0.02984666373979205      0.02870316008500625     -0.02761995910118639     -0.02659204827695896     -0.02561495581499758      0.02468468073508421     -0.02379763339610995         0.02295058469616     -0.02214062252887085 
    -0.07561105393011801      -0.1290329206970432       0.1545287220826774      -0.1595000456368402      -0.1534851963358745       0.1429816990100617       0.1313862648151904      -0.1202069552848136       0.1100038244288786       0.1009077566712518      0.09287210957887421      0.08578725288194194     -0.07953020152812493      0.07398463967735087     -0.06904778557224439     -0.06463161541308744      0.06066184119344305     -0.05707614904508418      0.05382234236238329     -0.05085664280245001      0.04814222799750619      0.04564801046195422     -0.04334763349775724      0.04121865164443071      -0.0392418636329666     -0.03740076947589929      -0.0356811278353852       0.0340705941382635     -0.03255842368112877      -0.0311352271099822     -0.02979276820879977     -0.02852379597215698      0.02732190455816912     -0.02618141600122255     -0.02509728157858693     -0.02406499852784981      0.02308053944837847     -0.02214029222567348      0.02124100872040241     -0.02037976078614425 
    -0.07632115719224965       -0.130227811089661       0.1559245041421134      -0.1608875929712496      -0.1547520796421513       0.1440815313034564       0.1323073150191147      -0.1209529855871113       0.1105844445686877       0.1013340389723915      0.09315476164749124      0.08593595826531354     -0.07955346904858052      0.07388985986974556     -0.06884135967793666     -0.06431909889649674      0.06024807840695878     -0.05656539111978216      0.05321834705975047     -0.05016275771599504      0.04736145935328989       0.0447830798548867     -0.04240102468489722       0.0401926492084695     -0.03813858501920728     -0.03622219162922081     -0.03442910942963503      0.03274689419827841     -0.03116471724209734     -0.02967311843417081     -0.02826380198002031     -0.02692946680884212      0.02566366512240661     -0.02446068393027977     -0.02331544542468374     -0.02222342285911808      0.02118056923743701     -0.02018325663076668      0.01922822434654741     -0.01831253449946567 
    -0.07703073347869625      -0.1314190332522741       0.1573101388358827      -0.1622559947711639      -0.1559894102210405        0.145140782472534       0.1331765727372675      -0.1216360468202852       0.1110910564206526       0.1016754585415642      0.09334190364256624       0.0859787248988326     -0.07946059522476359      0.07366896844956231     -0.06849909056897754     -0.06386125314413563      0.05967975355441779     -0.05589109975950786      0.05244211725128809     -0.04928821664285425      0.04639190247053755      0.04372152787449887     -0.04125027053236963      0.03895529677583513     -0.03681708122850837     -0.03481885304213887     -0.03294614440350897      0.03118642139515173     -0.02952878114087975     -0.02796370237033981     -0.02648283913692392      -0.0250788495044965      0.02374525267169837     -0.02247630931122553     -0.02126692093632663     -0.02011254492552459      0.01900912248556759     -0.01795301734829089      0.01694096340808569     -0.01597001983529252 
    -0.07773977789003715      -0.1326065536307831       0.1586855359886662       -0.163605088197527      -0.1571969517817391       0.1461591541750775       0.1339936976935417      -0.1222557833773206       0.1115233209364037       0.1019317294551292      0.09343334369043163      0.08591550006133676      -0.0792517156446103      0.07332234242351376     -0.06802165363783871     -0.06325911266013155      0.05895832463192113     -0.05505522437502532      0.05149616510741979     -0.04823616915230295      0.04523742211478969      0.04246801529465723     -0.03990091149819556      0.03751310087042484     -0.03528491377366253     -0.03319946150967418     -0.03124218032075653      0.02940045855806547     -0.02766333079042383     -0.02602122586131534     -0.02446575852719644     -0.02298955641186652      0.02158611568110875     -0.02024968016340061     -0.01897513968747476     -0.01775794423442027      0.01659403115735874     -0.01547976324257564      0.01441187580099354     -0.01338743131082835 
