0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 9.99325e-05 -5.70332e-06 -9.7365e-06 1.16678e-05 -1.20544e-05 -1.16143e-05 1.08366e-05 9.97678e-06 -9.14842e-06 8.39362e-06 7.72222e-06 7.13067e-06 6.61071e-06 -6.15308e-06 5.749e-06 -5.39073e-06 -5.07165e-06 4.78614e-06 -4.52953e-06 4.29787e-06 -4.08786e-06 
2 0.000399454 -2.28545e-05 -3.90163e-05 4.67553e-05 -4.83042e-05 -4.65403e-05 4.34232e-05 3.99773e-05 -3.66575e-05 3.36324e-05 3.09415e-05 2.85706e-05 2.64866e-05 -2.46523e-05 2.30327e-05 -2.15966e-05 -2.03176e-05 1.91731e-05 -1.81443e-05 1.72156e-05 -1.63736e-05 
3 0.000898135 -5.1543e-05 -8.79916e-05 0.000105444 -0.000108936 -0.000104956 9.79236e-05 9.01503e-05 -8.26611e-05 7.58367e-05 6.9766e-05 6.4417e-05 5.9715e-05 -5.55762e-05 5.19215e-05 -4.86808e-05 -4.57943e-05 4.32112e-05 -4.08892e-05 3.87927e-05 -3.68919e-05 
4 0.00159553 -9.18567e-05 -0.000156812 0.000187911 -0.000194129 -0.000187031 0.000174493 0.000160634 -0.000147281 0.000135114 0.000124289 0.00011475 0.000106365 -9.89836e-05 9.24648e-05 -8.66838e-05 -8.1534e-05 7.6925e-05 -7.27813e-05 6.90396e-05 -6.56466e-05 
5 0.00249117 -0.000143882 -0.000245623 0.000294329 -0.000304059 -0.000292929 0.000273278 0.000251557 -0.000230629 0.000211557 0.000194589 0.000179635 0.000166488 -0.000154914 0.000144691 -0.000135623 -0.000127544 0.000120313 -0.000113811 0.000107938 -0.000102611 
6 0.00358457 -0.000207704 -0.000354569 0.000424867 -0.000438894 -0.000422806 0.000394415 0.000363036 -0.000332801 0.000305246 0.000280728 0.000259119 0.000240117 -0.000223386 0.000208605 -0.000195494 -0.000183809 0.000173348 -0.000163939 0.000155439 -0.000147728 
7 0.00487522 -0.000283407 -0.000483791 0.000579689 -0.000598799 -0.00057681 0.000538034 0.000495179 -0.000453886 0.000416248 0.000382756 0.000353232 0.000327267 -0.0003044 0.000284195 -0.000266267 -0.000250287 0.000235976 -0.000223101 0.000211467 -0.000200909 
8 0.00636261 -0.000371073 -0.000633426 0.000758955 -0.000783929 -0.000755084 0.000704255 0.000648083 -0.000593956 0.000544617 0.000500704 0.000461989 0.000427934 -0.000397935 0.000371423 -0.000347893 -0.000326913 0.000308119 -0.000291206 0.000275917 -0.000262038 
9 0.00804619 -0.000470782 -0.00080361 0.000962821 -0.000994436 -0.00095776 0.000893187 0.000821834 -0.000753075 0.00069039 0.000634591 0.000585388 0.000542096 -0.000503953 0.000470233 -0.000440296 -0.000413597 0.000389671 -0.000368132 0.000348655 -0.000330967 
10 0.0099254 -0.000582614 -0.000994474 0.00119144 -0.00123047 -0.00118496 0.00110493 0.00101651 -0.000931293 0.000853595 0.00078442 0.000723408 0.000669714 -0.000622392 0.000580545 -0.000543382 -0.000510226 0.000480503 -0.000453735 0.000429519 -0.000407518 
11 0.0119997 -0.000706647 -0.00120615 0.00144495 -0.00149216 -0.00143682 0.00133959 0.00123217 -0.00112865 0.00103424 0.000950177 0.000876014 0.000810729 -0.000753174 0.000702261 -0.000657031 -0.000616662 0.000580459 -0.000547842 0.000518321 -0.000491488 
12 0.0142684 -0.000842957 -0.00143876 0.0017235 -0.00177965 -0.00171343 0.00159723 0.00146887 -0.00134516 0.00123233 0.00113183 0.00104315 0.000965065 -0.0008962 0.000835261 -0.000781103 -0.000732746 0.000689361 -0.000650254 0.000614845 -0.000582644 
