0 0 0 
0.01 0 0 
0.02 9.99108e-05 2.06192e-05 
0.03 0.000399367 8.26192e-05 
0.04 0.000897939 0.000186296 
0.05 0.00159518 0.000331914 
0.06 0.00249062 0.000519704 
0.07 0.00358378 0.000749866 
0.08 0.00487415 0.00102257 
0.09 0.0063612 0.00133794 
0.1 0.00804441 0.00169609 
0.11 0.0099232 0.00209709 
0.12 0.011997 0.00254099 
0.13 0.0142652 0.00302778 
0.14 0.0167272 0.00355745 
0.15 0.0193824 0.00412995 
0.16 0.0222301 0.0047452 
0.17 0.0252696 0.00540311 
0.18 0.0285003 0.00610352 
0.19 0.0319214 0.00684629 
0.2 0.0355323 0.00763123 
0.21 0.0393322 0.00845813 
0.22 0.0433203 0.00932675 
0.23 0.0474958 0.0102368 
0.24 0.051858 0.0111881 
0.25 0.0564061 0.0121803 
0.26 0.0611392 0.0132131 
0.27 0.0660564 0.0142861 
0.28 0.071157 0.015399 
0.29 0.07644 0.0165514 
0.3 0.0819045 0.0177429 
0.31 0.0875496 0.0189732 
0.32 0.0933744 0.0202418 
0.33 0.0993779 0.0215483 
0.34 0.105559 0.0228922 
0.35 0.111917 0.0242732 
0.36 0.118451 0.0256907 
0.37 0.125159 0.0271443 
0.38 0.132041 0.0286335 
0.39 0.139096 0.0301579 
0.4 0.146322 0.0317169 
0.41 0.153719 0.03331 
0.42 0.161284 0.0349369 
0.43 0.169018 0.0365968 
0.44 0.176919 0.0382894 
0.45 0.184985 0.0400142 
0.46 0.193216 0.0417705 
0.47 0.20161 0.0435579 
0.48 0.210166 0.0453759 
0.49 0.218883 0.0472239 
0.5 0.227759 0.0491014 
0.51 0.236793 0.0510079 
0.52 0.245984 0.0529428 
0.53 0.25533 0.0549055 
0.54 0.264829 0.0568955 
0.55 0.274481 0.0589123 
0.56 0.284283 0.0609552 
0.57 0.294235 0.0630237 
0.58 0.304334 0.0651173 
0.59 0.31458 0.0672352 
0.6 0.324969 0.069377 
0.61 0.335502 0.071542 
0.62 0.346175 0.0737295 
0.63 0.356988 0.075939 
0.64 0.367938 0.0781698 
0.65 0.379023 0.0804212 
0.66 0.390242 0.0826926 
0.67 0.401593 0.0849832 
0.68 0.413074 0.0872923 
0.69 0.424682 0.0896192 
0.7 0.436415 0.0919631 
0.71 0.448272 0.0943233 
0.72 0.460251 0.096699 
0.73 0.472348 0.0990892 
0.74 0.484561 0.101493 
0.75 0.496889 0.10391 
0.76 0.509328 0.106339 
0.77 0.521877 0.108779 
0.78 0.534532 0.111229 
0.79 0.547291 0.113688 
0.8 0.560152 0.116155 
0.81 0.57311 0.11863 
0.82 0.586164 0.12111 
0.83 0.599311 0.123594 
0.84 0.612547 0.126083 
0.85 0.625869 0.128573 
0.86 0.639274 0.131065 
0.87 0.652759 0.133557 
0.88 0.666321 0.136047 
0.89 0.679955 0.138534 
0.9 0.693659 0.141016 
0.91 0.707429 0.143494 
0.92 0.72126 0.145963 
0.93 0.735149 0.148424 
0.94 0.749093 0.150875 
0.95 0.763086 0.153313 
0.96 0.777126 0.155738 
0.97 0.791207 0.158148 
0.98 0.805325 0.16054 
0.99 0.819476 0.162913 
1 0.833656 0.165266 
1.01 0.847858 0.167596 
1.02 0.86208 0.169901 
1.03 0.876315 0.17218 
1.04 0.890559 0.17443 
1.05 0.904807 0.17665 
1.06 0.919054 0.178837 
1.07 0.933294 0.18099 
1.08 0.947521 0.183106 
1.09 0.961731 0.185183 
1.1 0.975917 0.187219 
1.11 0.990074 0.189211 
1.12 1.0042 0.191159 
1.13 1.01828 0.193058 
1.14 1.03231 0.194908 
1.15 1.04629 0.196705 
1.16 1.06022 0.198448 
1.17 1.07407 0.200134 
1.18 1.08786 0.201762 
1.19 1.10157 0.203328 
1.2 1.11519 0.204831 
1.21 1.12872 0.206268 
1.22 1.14215 0.207637 
1.23 1.15548 0.208936 
1.24 1.1687 0.210163 
1.25 1.1818 0.211316 
1.26 1.19477 0.212392 
1.27 1.20762 0.213389 
1.28 1.22032 0.214307 
1.29 1.23288 0.215142 
1.3 1.24528 0.215892 
1.31 1.25753 0.216557 
1.32 1.26961 0.217133 
1.33 1.28151 0.217621 
1.34 1.29324 0.218017 
1.35 1.30478 0.218321 
1.36 1.31612 0.218531 
1.37 1.32727 0.218645 
1.38 1.3382 0.218664 
1.39 1.34893 0.218585 
1.4 1.35943 0.218407 
1.41 1.3697 0.218131 
1.42 1.37975 0.217755 
1.43 1.38955 0.217278 
1.44 1.3991 0.216701 
1.45 1.40841 0.216023 
1.46 1.41745 0.215244 
1.47 1.42624 0.214365 
1.48 1.43475 0.213384 
1.49 1.44299 0.212303 
1.5 1.45094 0.211123 
1.51 1.45862 0.209844 
1.52 1.466 0.208467 
1.53 1.47309 0.206994 
1.54 1.47988 0.205425 
1.55 1.48636 0.203763 
1.56 1.49254 0.202009 
1.57 1.4984 0.200164 
1.58 1.50395 0.198233 
1.59 1.50918 0.196216 
1.6 1.51409 0.194116 
1.61 1.51868 0.191937 
1.62 1.52294 0.189681 
1.63 1.52686 0.187352 
1.64 1.53046 0.184953 
1.65 1.53372 0.182489 
1.66 1.53665 0.179964 
1.67 1.53924 0.177381 
1.68 1.54149 0.174746 
1.69 1.5434 0.172064 
1.7 1.54498 0.169339 
1.71 1.54622 0.166579 
1.72 1.54711 0.163787 
1.73 1.54767 0.160972 
1.74 1.54789 0.158138 
1.75 1.54778 0.155294 
1.76 1.54732 0.152446 
1.77 1.54654 0.149602 
1.78 1.54542 0.14677 
1.79 1.54397 0.143959 
1.8 1.54219 0.141176 
1.81 1.54008 0.138432 
1.82 1.53765 0.135736 
1.83 1.53491 0.133097 
1.84 1.53184 0.130526 
1.85 1.52846 0.128033 
1.86 1.52477 0.125629 
1.87 1.52077 0.123325 
1.88 1.51647 0.121131 
1.89 1.51187 0.119059 
1.9 1.50698 0.11712 
1.91 1.5018 0.115323 
1.92 1.49634 0.11368 
1.93 1.4906 0.1122 
1.94 1.48458 0.110891 
1.95 1.47829 0.109763 
1.96 1.47174 0.10882 
1.97 1.46493 0.10807 
1.98 1.45787 0.107516 
1.99 1.45057 0.107161 
2 1.44302 0.107007 
2.01 1.43524 0.107051 
2.02 1.42723 0.107293 
2.03 1.419 0.107728 
2.04 1.41055 0.108352 
2.05 1.40189 0.109158 
2.06 1.39303 0.110138 
2.07 1.38398 0.111283 
2.08 1.37473 0.112586 
2.09 1.3653 0.114035 
2.1 1.35569 0.11562 
2.11 1.34591 0.117332 
2.12 1.33596 0.119159 
2.13 1.32586 0.121091 
2.14 1.31561 0.123119 
2.15 1.30521 0.125231 
2.16 1.29467 0.12742 
2.17 1.28401 0.129674 
2.18 1.27321 0.131987 
2.19 1.2623 0.134349 
2.2 1.25128 0.136752 
2.21 1.24015 0.13919 
2.22 1.22892 0.141655 
2.23 1.21759 0.144141 
2.24 1.20618 0.146642 
2.25 1.19469 0.149152 
2.26 1.18313 0.151668 
2.27 1.17149 0.154182 
2.28 1.15979 0.156692 
2.29 1.14804 0.159193 
2.3 1.13623 0.161682 
2.31 1.12438 0.164155 
2.32 1.11249 0.166609 
2.33 1.10056 0.169042 
2.34 1.08861 0.17145 
2.35 1.07663 0.173831 
2.36 1.06463 0.176184 
2.37 1.05262 0.178506 
2.38 1.04061 0.180796 
2.39 1.02859 0.183053 
2.4 1.01657 0.185274 
2.41 1.00456 0.187458 
2.42 0.992555 0.189605 
2.43 0.980571 0.191715 
2.44 0.968608 0.193785 
2.45 0.95667 0.195815 
2.46 0.944762 0.197805 
2.47 0.932888 0.199755 
2.48 0.921052 0.201663 
2.49 0.909258 0.20353 
