37 0.0660334 -0.00527034 -0.00897719 0.0107161 -0.0110084 -0.0105261 0.00972745 0.00885202 -0.00800645 0.00723051 0.00653371 
38 0.0695611 -0.00556855 -0.00948395 0.0113186 -0.0116236 -0.0111096 0.0102612 0.00933163 -0.00843373 0.00760959 0.00686927 
39 0.0731745 -0.00587532 -0.0100051 0.0119379 -0.0122556 -0.0117086 0.0108084 0.00982272 -0.00887054 0.00799636 0.00721087 
40 0.0768731 -0.00619067 -0.0105408 0.0125741 -0.0129044 -0.012323 0.0113691 0.0103251 -0.00931666 0.00839061 0.00755826 
41 0.0806563 -0.00651462 -0.0110909 0.0132272 -0.01357 -0.0129526 0.0119431 0.0108387 -0.0097719 0.00879208 0.00791117 
42 0.0845234 -0.00684717 -0.0116554 0.0138972 -0.0142523 -0.0135974 0.0125302 0.0113633 -0.010236 0.00920053 0.00826932 
43 0.0884739 -0.00718833 -0.0122344 0.0145839 -0.0149512 -0.0142574 0.0131303 0.0118986 -0.0107089 0.00961572 0.00863244 
44 0.0925071 -0.00753812 -0.0128279 0.0152875 -0.0156667 -0.0149323 0.0137432 0.0124446 -0.0111901 0.0100374 0.00900023 
45 0.0966225 -0.00789652 -0.0134358 0.0160078 -0.0163987 -0.015622 0.0143688 0.013001 -0.0116796 0.0104652 0.00937241 
46 0.100819 -0.00826355 -0.0140581 0.0167449 -0.0171472 -0.0163266 0.015007 0.0135676 -0.0121771 0.010899 0.00974867 
47 0.105097 -0.00863921 -0.0146949 0.0174987 -0.017912 -0.0170457 0.0156575 0.0141441 -0.0126823 0.0113384 0.0101287 
48 0.109455 -0.00902348 -0.0153461 0.0182691 -0.018693 -0.0177794 0.0163202 0.0147304 -0.013195 0.0117832 0.0105122 
49 0.113892 -0.00941637 -0.0160117 0.0190561 -0.0194902 -0.0185273 0.0169949 0.0153263 -0.0137148 0.012233 0.0108988 
50 0.118408 -0.00981786 -0.0166916 0.0198596 -0.0203034 -0.0192895 0.0176813 0.0159314 -0.0142416 0.0126876 0.0112883 
51 0.123003 -0.0102279 -0.0173859 0.0206795 -0.0211326 -0.0200657 0.0183794 0.0165456 -0.014775 0.0131466 0.0116802 
52 0.127674 -0.0106466 -0.0180944 0.0215158 -0.0219776 -0.0208557 0.0190887 0.0171686 -0.0153147 0.0136097 0.0120743 
53 0.132422 -0.0110738 -0.0188172 0.0223684 -0.0228382 -0.0216594 0.0198093 0.0178 -0.0158605 0.0140767 0.0124702 
54 0.137246 -0.0115096 -0.0195541 0.0232372 -0.0237144 -0.0224766 0.0205406 0.0184397 -0.016412 0.0145471 0.0128675 
55 0.142145 -0.0119538 -0.0203052 0.024122 -0.024606 -0.023307 0.0212827 0.0190874 -0.0169689 0.0150206 0.013266 
56 0.147118 -0.0124065 -0.0210703 0.0250228 -0.0255127 -0.0241505 0.0220351 0.0197427 -0.0175309 0.0154968 0.0136652 
57 0.152165 -0.0128677 -0.0218493 0.0259395 -0.0264345 -0.0250069 0.0227977 0.0204054 -0.0180976 0.0159755 0.0140647 
58 0.157284 -0.0133372 -0.0226422 0.0268718 -0.0273712 -0.0258758 0.02357 0.0210751 -0.0186688 0.0164563 0.0144643 
59 0.162474 -0.0138151 -0.023449 0.0278197 -0.0283225 -0.0267571 0.024352 0.0217515 -0.019244 0.0169387 0.0148635 
60 0.167736 -0.0143013 -0.0242694 0.028783 -0.0292883 -0.0276505 0.0251432 0.0224343 -0.0198229 0.0174224 0.0152619 
61 0.173067 -0.0147958 -0.0251034 0.0297616 -0.0302682 -0.0285558 0.0259433 0.0231231 -0.0204051 0.0179071 0.0156592 
62 0.178467 -0.0152984 -0.0259508 0.0307552 -0.0312622 -0.0294726 0.0267521 0.0238176 -0.0209903 0.0183923 0.016055 
63 0.183935 -0.0158092 -0.0268116 0.0317637 -0.03227 -0.0304006 0.0275691 0.0245174 -0.021578 0.0188776 0.0164489 
64 0.18947 -0.016328 -0.0276855 0.0327868 -0.0332912 -0.0313396 0.028394 0.0252221 -0.0221679 0.0193627 0.0168405 
65 0.195071 -0.0168548 -0.0285725 0.0338244 -0.0343256 -0.0322893 0.0292266 0.0259313 -0.0227596 0.0198471 0.0172293 
66 0.200736 -0.0173895 -0.0294723 0.0348762 -0.035373 -0.0332492 0.0300663 0.0266447 -0.0233526 0.0203304 0.017615 
67 0.206466 -0.0179319 -0.0303849 0.035942 -0.036433 -0.034219 0.0309128 0.0273618 -0.0239464 0.0208121 0.0179972 
68 0.212258 -0.018482 -0.0313099 0.0370215 -0.0375053 -0.0351984 0.0317657 0.0280822 -0.0245408 0.021292 0.0183754 
69 0.218111 -0.0190397 -0.0322472 0.0381144 -0.0385895 -0.036187 0.0326246 0.0288054 -0.0251352 0.0217694 0.0187493 
70 0.224025 -0.0196049 -0.0331966 0.0392204 -0.0396853 -0.0371844 0.0334891 0.029531 -0.0257291 0.022244 0.0191183 
71 0.229997 -0.0201774 -0.0341579 0.0403392 -0.0407924 -0.0381901 0.0343586 0.0302586 -0.0263222 0.0227153 0.0194822 
72 0.236028 -0.0207572 -0.0351307 0.0414706 -0.0419103 -0.0392038 0.0352328 0.0309877 -0.0269139 0.0231828 0.0198404 
73 0.242114 -0.021344 -0.036115 0.042614 -0.0430386 -0.0402249 0.0361112 0.0317177 -0.0275037 0.0236461 0.0201926 
74 0.248256 -0.0219377 -0.0371102 0.0437693 -0.044177 -0.041253 0.0369932 0.0324481 -0.0280912 0.0241048 0.0205382 
75 0.254452 -0.0225381 -0.0381163 0.0449359 -0.0453248 -0.0422876 0.0378783 0.0331785 -0.0286758 0.0245583 0.0208769 
76 0.2607 -0.0231452 -0.0391328 0.0461135 -0.0464818 -0.0433282 0.0387661 0.0339084 -0.0292571 0.0250061 0.0212082 
77 0.266999 -0.0237586 -0.0401594 0.0473016 -0.0476473 -0.0443743 0.0396559 0.0346371 -0.0298344 0.0254477 0.0215317 
78 0.273347 -0.0243783 -0.0411959 0.0484998 -0.0488209 -0.0454253 0.0405473 0.0353641 -0.0304073 0.0258828 0.0218469 
79 0.279743 -0.0250039 -0.0422417 0.0497077 -0.050002 -0.0464807 0.0414396 0.0360888 -0.0309752 0.0263106 0.0221534 
80 0.286185 -0.0256354 -0.0432966 0.0509246 -0.05119 -0.0475398 0.0423321 0.0368107 -0.0315376 0.0267309 0.0224508 
81 0.292672 -0.0262724 -0.0443601 0.0521502 -0.0523844 -0.048602 0.0432244 0.0375291 -0.0320938 0.0271429 0.0227386 
82 0.299202 -0.0269147 -0.0454318 0.0533838 -0.0535846 -0.0496667 0.0441158 0.0382435 -0.0326434 0.0275463 0.0230163 
83 0.305772 -0.0275621 -0.0465113 0.0546248 -0.0547899 -0.0507332 0.0450055 0.0389531 -0.0331856 0.0279404 0.0232835 
84 0.312382 -0.0282143 -0.047598 0.0558728 -0.0559997 -0.0518009 0.045893 0.0396574 -0.03372 0.0283248 0.0235398 
85 0.319029 -0.028871 -0.0486916 0.057127 -0.0572132 -0.0528691 0.0467775 0.0403556 -0.0342459 0.0286989 0.0237847 
86 0.325712 -0.0295319 -0.0497914 0.0583868 -0.0584298 -0.0539369 0.0476583 0.0410472 -0.0347627 0.0290622 0.0240178 
87 0.332429 -0.0301968 -0.0508969 0.0596515 -0.0596487 -0.0550037 0.0485347 0.0417314 -0.0352698 0.0294141 0.0242386 
88 0.339176 -0.0308653 -0.0520076 0.0609205 -0.0608692 -0.0560686 0.0494059 0.0424074 -0.0357664 0.0297541 0.0244466 
89 0.345954 -0.0315371 -0.0531229 0.0621929 -0.0620904 -0.0571309 0.0502712 0.0430747 -0.0362521 0.0300816 0.0246415 
90 0.352758 -0.0322117 -0.0542422 0.063468 -0.0633115 -0.0581898 0.0511297 0.0437324 -0.0367261 0.0303961 0.0248228 
91 0.359588 -0.032889 -0.0553648 0.0647451 -0.0645317 -0.0592443 0.0519806 0.0443798 -0.0371878 0.0306971 0.0249901 
92 0.366441 -0.0335684 -0.05649 0.0660232 -0.06575 -0.0602936 0.0528231 0.0450161 -0.0376364 0.0309839 0.0251429 
93 0.373314 -0.0342496 -0.0576172 0.0673016 -0.0669657 -0.0613368 0.0536563 0.0456406 -0.0380714 0.031256 0.0252808 
94 0.380205 -0.0349321 -0.0587457 0.0685794 -0.0681776 -0.062373 0.0544794 0.0462524 -0.038492 0.0315128 0.0254034 
95 0.387112 -0.0356156 -0.0598747 0.0698556 -0.0693849 -0.0634012 0.0552915 0.0468508 -0.0388976 0.0317539 0.0255102 
96 0.394032 -0.0362996 -0.0610034 0.0711292 -0.0705866 -0.0644204 0.0560916 0.0474349 -0.0392874 0.0319786 0.025601 
97 0.400963 -0.0369836 -0.062131 0.0723994 -0.0717815 -0.0654296 0.0568788 0.0480039 -0.0396608 0.0321863 0.0256751 
98 0.407902 -0.0376671 -0.0632568 0.0736652 -0.0729687 -0.0664278 0.0576522 0.0485571 -0.040017 0.0323766 0.0257323 
99 0.414847 -0.0383497 -0.0643798 0.0749253 -0.0741471 -0.0674139 0.0584108 0.0490934 -0.0403554 0.0325488 0.0257722 
100 0.421793 -0.0390309 -0.0654992 0.0761789 -0.0753156 -0.0683869 0.0591536 0.0496121 -0.0406752 0.0327025 0.0257943 
101 0.42874 -0.0397101 -0.066614 0.0774248 -0.0764729 -0.0693457 0.0598796 0.0501123 -0.0409757 0.032837 0.0257984 
102 0.435684 -0.0403868 -0.0677235 0.0786619 -0.077618 -0.0702891 0.0605879 0.0505932 -0.0412562 0.0329519 0.025784 
103 0.442621 -0.0410604 -0.0688265 0.079889 -0.0787496 -0.0712159 0.0612773 0.0510538 -0.041516 0.0330465 0.0257508 
104 0.44955 -0.0417303 -0.069922 0.0811049 -0.0798666 -0.0721252 0.0619468 0.0514932 -0.0417544 0.0331205 0.0256985 
105 0.456467 -0.042396 -0.0710092 0.0823084 -0.0809676 -0.0730155 0.0625954 0.0519106 -0.0419706 0.0331732 0.0256267 
106 0.463368 -0.0430569 -0.072087 0.0834983 -0.0820513 -0.0738858 0.063222 0.052305 -0.042164 0.0332041 0.0255352 
107 0.470251 -0.0437123 -0.0731542 0.0846734 -0.0831166 -0.0747349 0.0638255 0.0526757 -0.0423338 0.0332128 0.0254236 
108 0.477113 -0.0443616 -0.0742099 0.0858322 -0.084162 -0.0755614 0.0644049 0.0530215 -0.0424794 0.0331988 0.0252917 
109 0.483949 -0.0450042 -0.0752528 0.0869735 -0.0851863 -0.0763642 0.064959 0.0533418 -0.0426001 0.0331615 0.0251392 
110 0.490758 -0.0456394 -0.076282 0.088096 -0.086188 -0.0771419 0.0654868 0.0536355 -0.0426951 0.0331006 0.0249659 
111 0.497535 -0.0462665 -0.0772962 0.0891983 -0.0871659 -0.0778934 0.0659871 0.0539017 -0.0427638 0.0330156 0.0247715 
112 0.504277 -0.0468848 -0.0782942 0.090279 -0.0881184 -0.0786173 0.0664589 0.0541397 -0.0428056 0.032906 0.0245558 
113 0.510981 -0.0474937 -0.079275 0.0913368 -0.0890442 -0.0793123 0.066901 0.0543484 -0.0428199 0.0327715 0.0243187 
114 0.517643 -0.0480925 -0.0802372 0.0923701 -0.0899418 -0.0799771 0.0673123 0.054527 -0.0428058 0.0326117 0.02406 
115 0.524259 -0.0486803 -0.0811798 0.0933776 -0.0908099 -0.0806105 0.0676917 0.0546747 -0.042763 0.0324262 0.0237795 
116 0.530826 -0.0492566 -0.0821014 0.0943578 -0.091647 -0.0812112 0.0680382 0.0547905 -0.0426906 0.0322146 0.0234772 
117 0.537341 -0.0498206 -0.0830008 0.0953094 -0.0924517 -0.0817777 0.0683507 0.0548738 -0.0425883 0.0319766 0.0231529 
118 0.543799 -0.0503714 -0.0838768 0.0962307 -0.0932225 -0.0823089 0.068628 0.0549235 -0.0424553 0.0317119 0.0228067 
119 0.550198 -0.0509085 -0.0847282 0.0971204 -0.0939579 -0.0828034 0.0688691 0.054939 -0.0422913 0.0314203 0.0224384 
120 0.556532 -0.0514311 -0.0855536 0.097977 -0.0946565 -0.08326 0.0690729 0.0549194 -0.0420956 0.0311016 0.022048 
121 0.5628 -0.0519383 -0.0863518 0.098799 -0.0953169 -0.0836774 0.0692385 0.0548639 -0.0418678 0.0307553 0.0216356 
122 0.568996 -0.0524295 -0.0871216 0.099585 -0.0959377 -0.0840543 0.0693648 0.0547719 -0.0416074 0.0303815 0.0212012 
123 0.575117 -0.0529039 -0.0878617 0.100334 -0.0965174 -0.0843894 0.0694507 0.0546427 -0.041314 0.0299799 0.020745 
124 0.58116 -0.0533608 -0.0885709 0.101043 -0.0970546 -0.0846817 0.0694955 0.0544754 -0.0409873 0.0295505 0.0202669 
125 0.587121 -0.0537994 -0.0892479 0.101712 -0.097548 -0.0849298 0.069498 0.0542696 -0.0406267 0.029093 0.0197672 
126 0.592995 -0.0542189 -0.0898914 0.10234 -0.0979961 -0.0851325 0.0694574 0.0540245 -0.0402321 0.0286076 0.019246 
127 0.59878 -0.0546188 -0.0905004 0.102924 -0.0983977 -0.0852889 0.0693728 0.0537396 -0.0398031 0.0280941 0.0187036 
128 0.604471 -0.0549982 -0.0910735 0.103464 -0.0987514 -0.0853976 0.0692434 0.0534144 -0.0393395 0.0275525 0.0181401 
129 0.610066 -0.0553564 -0.0916095 0.103957 -0.0990559 -0.0854577 0.0690683 0.0530482 -0.0388411 0.026983 0.0175559 
130 0.615559 -0.0556927 -0.0921075 0.104404 -0.09931 -0.0854681 0.0688469 0.0526408 -0.0383076 0.0263856 0.0169513 
131 0.620949 -0.0560065 -0.0925661 0.104802 -0.0995124 -0.0854278 0.0685783 0.0521916 -0.0377391 0.0257605 0.0163266 
132 0.62623 -0.0562971 -0.0929843 0.10515 -0.0996621 -0.0853359 0.0682619 0.0517002 -0.0371353 0.0251078 0.0156822 
133 0.6314 -0.0565638 -0.093361 0.105448 -0.0997578 -0.0851914 0.0678972 0.0511665 -0.0364963 0.0244278 0.0150185 
134 0.636455 -0.0568061 -0.0936952 0.105693 -0.0997986 -0.0849935 0.0674834 0.05059 -0.035822 0.0237207 0.0143361 
135 0.641392 -0.0570232 -0.0939859 0.105885 -0.0997833 -0.0847414 0.0670201 0.0499706 -0.0351126 0.0229868 0.0136352 
136 0.646207 -0.0572147 -0.0942321 0.106022 -0.0997111 -0.0844344 0.0665069 0.049308 -0.0343681 0.0222265 0.0129166 
137 0.650897 -0.05738 -0.0944329 0.106105 -0.099581 -0.0840718 0.0659432 0.0486023 -0.0335887 0.0214401 0.0121807 
138 0.655459 -0.0575184 -0.0945875 0.106131 -0.0993922 -0.0836529 0.0653289 0.0478533 -0.0327747 0.0206282 0.0114282 
139 0.65989 -0.0576296 -0.094695 0.1061 -0.0991439 -0.0831772 0.0646635 0.0470609 -0.0319262 0.0197911 0.0106597 
140 0.664187 -0.0577131 -0.0947547 0.10601 -0.0988354 -0.0826442 0.063947 0.0462254 -0.0310436 0.0189295 0.00987577 
141 0.668346 -0.0577685 -0.0947659 0.105863 -0.098466 -0.0820535 0.063179 0.0453468 -0.0301273 0.0180438 0.00907721 
142 0.672365 -0.0577952 -0.0947279 0.105655 -0.0980352 -0.0814047 0.0623596 0.0444253 -0.0291777 0.0171347 0.00826472 
143 0.676242 -0.057793 -0.0946401 0.105388 -0.0975425 -0.0806977 0.0614888 0.0434611 -0.0281952 0.0162029 0.00743906 
144 0.679973 -0.0577616 -0.0945021 0.10506 -0.0969876 -0.0799321 0.0605665 0.0424545 -0.0271805 0.015249 0.00660103 
145 0.683555 -0.0577006 -0.0943133 0.104671 -0.09637 -0.0791079 0.0595929 0.041406 -0.026134 0.0142739 0.00575144 
146 0.686988 -0.0576098 -0.0940734 0.104221 -0.0956896 -0.078225 0.0585683 0.0403159 -0.0250565 0.0132781 0.00489115 
147 0.690268 -0.057489 -0.0937821 0.103709 -0.0949461 -0.0772835 0.0574928 0.0391848 -0.0239485 0.0122627 0.00402104 
148 0.693393 -0.057338 -0.0934392 0.103135 -0.0941396 -0.0762835 0.0563669 0.0380131 -0.0228109 0.0112285 0.003142 
149 0.696361 -0.0571568 -0.0930444 0.1025 -0.09327 -0.0752253 0.0551909 0.0368016 -0.0216445 0.0101762 0.00225496 
150 0.69917 -0.0569452 -0.0925977 0.101802 -0.0923375 -0.074109 0.0539654 0.0355509 -0.02045 0.00910702 0.00136088 
151 0.701819 -0.0567031 -0.092099 0.101042 -0.0913423 -0.0729351 0.0526908 0.0342618 -0.0192285 0.00802176 0.000460722 
152 0.704305 -0.0564307 -0.0915485 0.10022 -0.0902845 -0.0717041 0.051368 0.032935 -0.0179807 0.00692146 -0.00044452 
153 0.706628 -0.056128 -0.0909462 0.0993373 -0.0891648 -0.0704165 0.0499975 0.0315715 -0.0167077 0.00580717 -0.00135384 
154 0.708786 -0.0557951 -0.0902924 0.098393 -0.0879834 -0.0690729 0.0485801 0.0301722 -0.0154106 0.00467995 -0.00226621 
155 0.710778 -0.0554321 -0.0895875 0.097388 -0.086741 -0.067674 0.0471168 0.028738 -0.0140903 0.00354088 -0.00318061 
156 0.712602 -0.0550393 -0.0888316 0.0963226 -0.0854383 -0.0662206 0.0456084 0.0272699 -0.0127481 0.00239111 -0.00409597 
157 0.714259 -0.0546169 -0.0880255 0.0951977 -0.0840759 -0.0647136 0.0440559 0.0257692 -0.011385 0.00123175 -0.00501125 
158 0.715747 -0.0541652 -0.0871694 0.0940138 -0.0826547 -0.063154 0.0424604 0.0242368 -0.0100023 6.3993e-05 -0.00592537 
159 0.717065 -0.0536845 -0.0862642 0.0927719 -0.0811757 -0.0615427 0.0408229 0.0226741 -0.00860108 -0.00111099 -0.00683727 
160 0.718213 -0.0531753 -0.0853104 0.0914726 -0.0796398 -0.0598808 0.0391447 0.0210822 -0.00718271 -0.002292 -0.00774588 
161 0.719191 -0.052638 -0.0843089 0.0901171 -0.0780482 -0.0581696 0.0374271 0.0194624 -0.00574843 -0.00347781 -0.00865012 
162 0.719999 -0.052073 -0.0832605 0.0887064 -0.0764019 -0.0564103 0.0356712 0.0178161 -0.00429956 -0.0046672 -0.00954893 
163 0.720637 -0.0514809 -0.082166 0.0872416 -0.0747023 -0.0546041 0.0338784 0.0161445 -0.00283741 -0.00585892 -0.0104412 
164 0.721105 -0.0508623 -0.0810266 0.085724 -0.0729507 -0.0527525 0.0320503 0.0144492 -0.00136335 -0.00705175 -0.0113259 
165 0.721403 -0.0502178 -0.0798432 0.0841548 -0.0711484 -0.0508569 0.030188 0.0127315 0.000121253 -0.00824441 -0.012202 
166 0.721532 -0.049548 -0.0786171 0.0825354 -0.069297 -0.0489188 0.0282933 0.0109929 0.00161502 -0.00943567 -0.0130685 
167 0.721492 -0.0488537 -0.0773492 0.0808673 -0.067398 -0.0469397 0.0263675 0.00923479 0.00311655 -0.0106243 -0.0139242 
168 0.721284 -0.0481355 -0.076041 0.0791519 -0.065453 -0.0449212 0.0244123 0.0074588 0.00462444 -0.011809 -0.0147682 
169 0.720909 -0.0473942 -0.0746938 0.0773909 -0.0634635 -0.042865 0.0224293 0.00566641 0.00613726 -0.0129885 -0.0155995 
170 0.720369 -0.0466307 -0.0733088 0.0755859 -0.0614314 -0.0407727 0.0204201 0.00385916 0.00765361 -0.0141617 -0.0164171 
171 0.719663 -0.0458458 -0.0718876 0.0737386 -0.0593584 -0.0386461 0.0183863 0.00203861 0.00917206 -0.0153273 -0.01722 
172 0.718794 -0.0450403 -0.0704315 0.0718507 -0.0572463 -0.036487 0.0163296 0.000206332 0.0106912 -0.016484 -0.0180073 
173 0.717763 -0.0442151 -0.0689422 0.069924 -0.055097 -0.0342971 0.0142518 -0.00163611 0.0122096 -0.0176308 -0.0187781 
174 0.716572 -0.0433712 -0.0674211 0.0679604 -0.0529123 -0.0320782 0.0121544 -0.00348714 0.0137259 -0.0187663 -0.0195314 
175 0.715222 -0.0425095 -0.0658699 0.0659618 -0.0506942 -0.0298323 0.0100393 -0.00534519 0.0152387 -0.0198895 -0.0202665 
176 0.713714 -0.041631 -0.0642902 0.06393 -0.0484445 -0.0275611 0.00790821 -0.00720867 0.0167465 -0.0209992 -0.0209824 
177 0.712052 -0.0407366 -0.0626836 0.0618671 -0.0461654 -0.0252665 0.0057628 -0.00907603 0.0182481 -0.0220943 -0.0216784 
178 0.710237 -0.0398275 -0.0610519 0.059775 -0.0438588 -0.0229505 0.00360482 -0.0109457 0.0197421 -0.0231737 -0.0223537 
179 0.70827 -0.0389045 -0.0593968 0.0576557 -0.0415266 -0.0206148 0.00143601 -0.0128162 0.0212272 -0.0242364 -0.0230075 
180 0.706155 -0.0379688 -0.05772 0.0555112 -0.039171 -0.0182615 -0.000741918 -0.0146859 0.022702 -0.0252813 -0.0236392 
181 0.703894 -0.0370214 -0.0560233 0.0533437 -0.0367939 -0.0158923 -0.00292726 -0.0165533 0.0241652 -0.0263074 -0.024248 
182 0.701488 -0.0360634 -0.0543084 0.051155 -0.0343974 -0.0135092 -0.00511831 -0.018417 0.0256157 -0.0273137 -0.0248333 
183 0.698941 -0.0350958 -0.0525772 0.0489473 -0.0319834 -0.0111141 -0.0073134 -0.0202755 0.0270523 -0.0282993 -0.0253945 
184 0.696255 -0.0341197 -0.0508314 0.0467227 -0.0295542 -0.00870878 -0.00951088 -0.0221273 0.0284736 -0.0292634 -0.025931 
185 0.693433 -0.0331362 -0.0490727 0.0444831 -0.0271115 -0.00629509 -0.0117091 -0.0239711 0.0298786 -0.030205 -0.0264423 
186 0.690477 -0.0321464 -0.0473031 0.0422306 -0.0246575 -0.00387486 -0.0139065 -0.0258055 0.0312661 -0.0311233 -0.0269279 
187 0.687391 -0.0311514 -0.0455242 0.0399673 -0.0221941 -0.00144989 -0.0161014 -0.0276291 0.032635 -0.0320174 -0.0273873 
188 0.684176 -0.0301521 -0.0437379 0.0376952 -0.0197233 0.00097806 -0.0182924 -0.0294406 0.0339844 -0.0328868 -0.0278201 
189 0.680837 -0.0291498 -0.0419459 0.0354162 -0.0172469 0.00340725 -0.0204779 -0.0312387 0.0353131 -0.0337306 -0.0282259 
190 0.677375 -0.0281454 -0.0401499 0.0331324 -0.014767 0.00583598 -0.0226565 -0.0330223 0.0366202 -0.0345481 -0.0286044 
191 0.673795 -0.0271401 -0.0383518 0.0308456 -0.0122853 0.00826258 -0.0248266 -0.0347901 0.0379048 -0.0353387 -0.0289552 
