     -0.1426792853793857       -0.243576874880311       0.2918921346481625      -0.3015642179234367      -0.2905544533895324       0.2710972754023847       0.2495878259858994       -0.228864881340918       0.2099822429617488       0.1931857384849938       0.1783870465196271        0.165379345090585      -0.1539307447197332       0.1438219731390029      -0.1348592865648139       -0.126876763093161       0.1197343698559074      -0.1133146399219141       0.1075191714773179      -0.1022654254167289      0.09748396947712051      0.09311617713086708     -0.08911233551746521      0.08543010119057813     -0.08203324326660701     -0.07889062049943048     -0.07597534731349741       0.0732641119866192     -0.07073661728854648     -0.06837511980274755 
     -0.1441056094334219      -0.2460092537139863       0.2948016066617106      -0.3045619673761335      -0.2934323030177166       0.2737701155379043       0.2520348945240984      -0.2310939938761592       0.2120118354144263       0.1950367358535652       0.1800794980363857       0.1669312292589514      -0.1553577148804374       0.1451374826727932      -0.1360748444028957      -0.1280022126185812       0.1207781485987736      -0.1142840060010532       0.1084203949551091      -0.1031039475358905      0.09826453424738216      0.09384293982256359     -0.08978895216381662      0.08605980258790112     -0.08261889635635362     -0.07943477947984208     -0.07648029637752736      0.07373190121354764     -0.07116909291863678     -0.06877394988577647 
     -0.1455309384795858      -0.2484347030099668       0.2976918933668409      -0.3075234741233197      -0.2962541164047221       0.2763658472543751       0.2543833025030763      -0.2332027970729918       0.2138995396204998       0.1967243986663806       0.1815873169504012       0.1682773266286834      -0.1565578759017645       0.1462052786229105      -0.1370218885976777      -0.1288384406832544       0.1215120797800985      -0.1149229711814492       0.1089707294222744      -0.1035711514456591      0.09865340525262063      0.09415768244408733     -0.09003326802795626      0.08623696504218703     -0.08273181236718634     -0.07948604117694055     -0.07647222415618779      0.07366657993388814     -0.07104840244098294     -0.06859959094090452 
     -0.1469552626763891       -0.250853154448698       0.3005628066674202       -0.310448385747332      -0.2990193546739034       0.2788837394538515       0.2566321306245547      -0.2351901930719987       0.2156440922399315       0.1982473135812085       0.1829089573192777       0.1694159777794934      -0.1575294756500114       0.1470235385272546      -0.1376985503666663      -0.1293835578268534       0.1219342805527833      -0.1152296881821273       0.1091683937903328      -0.1036653545594477       0.0986490324081653      0.09405902310909499     -0.08984410681885201      0.08596065695811152     -0.08237134520495987     -0.07904408750900782     -0.07595118479703673      0.07306862044606295      -0.0703754839296693     -0.06785349614385348 
      -0.148378572189282      -0.2532645399077414       0.3034141597281143      -0.3133363541853078      -0.3017274897526616       0.2813230829621907       0.2587804985713861      -0.2370551472192964         0.21724432573643       0.1996042052248217       0.1840430640864774       0.1703457790233126      -0.1582710956716241       0.1475908658196917      -0.1381034944673491      -0.1296363323552296       0.1220436677914307      -0.1152032702685744       0.1090127483433448      -0.1033862176144812      0.09825143314467652       0.0935473949841777     -0.08922237927815424      0.08523233128077423      -0.0815395574267976     -0.07811166082346153     -0.07492067337389488      0.07194234623122849     -0.06915556768479417     -0.06654188374080706 
     -0.1498008571907208      -0.2556687914636906       0.3062457669865421      -0.3161870357706005      -0.3043780044732923       0.2836831907287955       0.2608275653521523      -0.2387966886051889       0.2186991691588167       0.2007939372610683       0.1849884744706365        0.171065584134703       -0.158781653264021       0.1479062922136411      -0.1382359218320054      -0.1295961931234239       0.1218399608710325      -0.1148437938163263       0.1085042968082812      -0.1027347458936115      0.09746219233867087      0.09262504438702411     -0.08817107879531573      0.08405581785549338     -0.08024120843934875      -0.0766945468804316     -0.07338760244228365       0.0702959006928134     -0.06739813557964501     -0.06467568522311498 
      -0.151222107860236      -0.2580658413940863       0.3090574441653549      -0.3190000912736803       -0.306970392671749       0.2859633980201235       0.2627725296303808      -0.2404139105696274       0.2200076488577572       0.2018155133425036       0.1857442191577484       0.1715745057638837      -0.1590604030562499       0.1479692793547018      -0.1380955711444889      -0.1292632308261749       0.1213236823868861      -0.1141522980901682       0.1076446847247667      -0.1017132856049001      0.09628445599501249      0.09129602092390827     -0.08669526699551425      0.08243730328886131     -0.07848372726593331     -0.07480153895179804     -0.07136225567077038      0.06814118827652715     -0.06511684736225741     -0.06227045421996415 
     -0.1526423143844993      -0.2604556221793221       0.3118490082842268      -0.3217751859424992      -0.3095041592843026       0.2881630626069129       0.2646146300382294      -0.2419059711742227       0.2211688891373753        0.202668077944783       0.1863095232949825        0.171871916530627       -0.159106938097161       0.1477797197394911      -0.1376827193558734      -0.1286381977929935       0.1204961568139176      -0.1131307822395643       0.1064366941195011      -0.1003255154319902      0.09472291870657985      0.08956615970977332     -0.08480204936979419      0.08038529841693891     -0.07627717003841471      -0.0724443832584411     -0.06885821885927004       0.0654937883965569     -0.06232943448419447     -0.05934623686834136 
     -0.1540614669573925      -0.2628380665045481       0.3146202776717655      -0.3245119895423278      -0.3119788204420811        0.290281564945068        0.266353145474535      -0.2432720936405704       0.2221821128413055       0.2033509170831284       0.1866838072851325        0.171957449797665      -0.1589211904495273       0.1473379368991247      -0.1369981811379552      -0.1277225062882714       0.1193595071088356      -0.1117821995190156       0.1048842345025763      -0.0985764332857086      0.09278380494107519      0.08744305574899756     -0.08250054106473904      0.07791059355167022      -0.0736341624570168     -0.06963770608427725       -0.065892288807018      0.06237284279030356     -0.05905756228175936     -0.05592740474067937 
     -0.1554795557800743      -0.2652131072615661       0.3173710719773326       -0.327210176395054      -0.3143939035634784       0.2923183083501552       0.2679873953870834      -0.2445115667546413       0.2230466418728075       0.2038634589102585       0.1868666873808633       0.1718310001226734      -0.1585034312892207       0.1466446848470276      -0.1360433072756774      -0.1265182253202631       0.1179166492638422      -0.1101104487500505       0.1029923302148397     -0.09647233830460596      0.09047484422957942      0.08493603058931437     -0.07980182299639089      0.07502620174084963     -0.07056982754732516     -0.06639892301934788     -0.06248436064151311      0.05880091711613101     -0.05532666158084752     -0.05204245172263047 
     -0.1568965710610486      -0.2675806775507202       0.3201012121827813       -0.329869425417934      -0.3167489474443961       0.2942727191654643       0.2695167400390212      -0.2456237452370507       0.2237618976485762        0.204205274195283       0.1868579760781652       0.1714927233882494      -0.1578542705093247       0.1457011467920251       -0.134819982001652      -0.1250280759661567       0.1161712848258656      -0.1081203630495314       0.1007671041672434     -0.09402080816926078      0.08780524035574999      0.08205609139529119      -0.0767188884997192      0.07174729033998931     -0.06710169912785009     -0.06274813089509386     -0.05865729436423163      0.05480383779481714     -0.05116573103430955     -0.04772375653386176 
     -0.1583125030162315      -0.2699407106827811       0.3228105206141082      -0.3324894201618083       -0.319043502346326       0.2961442469235792       0.2709405807592846      -0.2466080500789936       0.2243274014859574       0.2043760766831673       0.1866576823085953       0.1709430366097507       -0.156974655829738       0.1445089331188952      -0.1333306192780471      -0.1232554252237884       0.1141278914005099      -0.1058176958568682      0.09821575802481208      -0.0912306718120445      0.08478563466847742      0.07881588262106656      -0.0732665807704878      0.06809110125593898      -0.0632496214832592      -0.0587079830823916     -0.05443676150828335       0.0504105052744292      -0.0466071117281502     -0.04300731287113152 
